web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1703955453-172","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 75 m², CHF 3130.—","Brandstrasse 7, 8952 Schlieren, ZH","CHF 3130.—","«Neue 3 ½ Zimmer Seniorenwohnung»","3,5 Zimmer, 75 m², CHF 3130.—Brandstrasse 7, 8952 Schlieren, ZH«Neue 3 ½ Zimmer Seniorenwohnung»Auf den 01.12.2023 vermieten wir an der Brandstrasse 7 in Schlieren eine exklusive und zentral gelegene 3.5 Zimmerwohnung, welche Ihnen nebst einer modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat: Ideale Wohnung ab 50 plus - Reduit - Glaskeramikherd -Backofen auf Arbeitshöhe- Balkon - Ganze Wohnung barrierefrei - Pflegeleichter, moderner Vinylboden in Laminatoptik - Haustiere nach Absprache erlaubt. An dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkei"
"1703955453-173","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 74 m², CHF 3130.—","Brandstrasse 3, 8952 Schlieren, ZH","CHF 3130.—","«moderne 3 ½ Zimmer Seniorenwohnung an zentraler Lage»","3,5 Zimmer, 74 m², CHF 3130.—Brandstrasse 3, 8952 Schlieren, ZH«moderne 3 ½ Zimmer Seniorenwohnung an zentraler Lage»Auf den 01.12.2023 vermieten wir an der Brandstrasse 3 in Schlieren eine exklusive und zentral gelegene 3.5 Zimmerwohnung, welche Ihnen nebst einer modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat: Ideale Wohnung ab 50 plus - Reduit - Glaskeramikherd -Backofen auf Arbeitshöhe- Balkon - Ganze Wohnung barrierefrei - Pflegeleichter, moderner Vinylboden in Laminatoptik - Haustiere nach Absprache erlaubt. An dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkei"
"1703955453-174","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 85 m², CHF 3180.—","Brandstrasse 3, 8952 Schlieren, ZH","CHF 3180.—","«Grosszügige 3 ½ Zimmer Seniorenwohnung an zentraler Lage»","3,5 Zimmer, 85 m², CHF 3180.—Brandstrasse 3, 8952 Schlieren, ZH«Grosszügige 3 ½ Zimmer Seniorenwohnung an zentraler Lage»Auf den 01.12.2023 vermieten wir an der Brandstrasse 3 in Schlieren eine exklusive und zentral gelegene 3.5 Zimmerwohnung, welche Ihnen nebst einer modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat: Ideale Wohnung ab 50 plus - Reduit - Glaskeramikherd -Backofen auf Arbeitshöhe- Balkon - Ganze Wohnung barrierefrei - Pflegeleichter, moderner Vinylboden in Laminatoptik - Haustiere nach Absprache erlaubt. An dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkei"
"1703955453-175","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 75 m², CHF 3080.—","Brandstrasse 7, 8952 Schlieren, ZH","CHF 3080.—","«Grosszügige 3 ½ Zimmer Seniorenwohnung an zentraler Lage»","3,5 Zimmer, 75 m², CHF 3080.—Brandstrasse 7, 8952 Schlieren, ZH«Grosszügige 3 ½ Zimmer Seniorenwohnung an zentraler Lage»Auf den 01.12.2023 vermieten wir an der Brandstrasse 7 in Schlieren eine exklusive und zentral gelegene 2.5 Zimmerwohnung, welche Ihnen nebst einer modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat: Ideale Wohnung ab 50 plus - Reduit - Glaskeramikherd -Backofen auf Arbeitshöhe- Balkon - Ganze Wohnung barrierefrei - Pflegeleichter, moderner Vinylboden in Laminatoptik - Haustiere nach Absprache erlaubt. An dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkei"
"1703955453-176","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 76 m², CHF 3130.—","Brandstrasse 3, 8952 Schlieren, ZH","CHF 3130.—","«Neue 3 ½ Zimmer Seniorenwohnung an zentraler Lage»","3,5 Zimmer, 76 m², CHF 3130.—Brandstrasse 3, 8952 Schlieren, ZH«Neue 3 ½ Zimmer Seniorenwohnung an zentraler Lage»Auf den 01.12.2023 vermieten wir an der Brandstrasse 3 in Schlieren eine exklusive und zentral gelegene 3.5 Zimmerwohnung, welche Ihnen nebst einer modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat: Ideale Wohnung ab 50 plus - Reduit - Glaskeramikherd -Backofen auf Arbeitshöhe- Balkon - Ganze Wohnung barrierefrei - Pflegeleichter, moderner Vinylboden in Laminatoptik - Haustiere nach Absprache erlaubt. An dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkei"
"1703955453-177","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","4,5 Zimmer, 111 m², CHF 2600.—","In der Gand-Str. 5, 8126 Zumikon, ZH","CHF 2600.—","«4.5 ZWG in der Nähe der Stadt zu vermieten!»","4,5 Zimmer, 111 m², CHF 2600.—In der Gand-Str. 5, 8126 Zumikon, ZH«4.5 ZWG in der Nähe der Stadt zu vermieten!»4.5 Zimmerwohnung im ruhigen Quartier in der Nähe der Forchbahn!Wir vermieten per 01.03.2023 diese grosszügige 4.5 Zimmer-Wohnung im 3. OG.Bitte beachten Sie, dass die Fotos von einer vergleichbaren Wohnung derselben Liegenschaft sind und kleine Abweichungen enthalten können.Die Wohnung bietet Ihnen folgenden Ausbaustandard:- Sämtliche Wohnräume mit Parkett ausgestattet- Badezimmer- Separates WC- Réduit mit praktischen Tablaren und Garderobe- Geräumige Einbauschränke und Garderobe im EingangsbereichDie Küche hat folgende Ausstattung:- Offene Kü"
"1703955453-178","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","1 Zimmer, 16 m², CHF 950.—","8934 Knonau, ZH","CHF 950.—","«WG-Zimmer per sofort od. nach Vereinbarung»","1 Zimmer, 16 m², CHF 950.—8934 Knonau, ZH«WG-Zimmer per sofort od. nach Vereinbarung»das Zimmer (1 von 3) ist ca. 16 m2 gross, nicht möbliert, einzelne Kleinmöbel und Matrazze könnte zur Verfügung gestellt werden, mit Laminatboden, in 6 ½ Doppeleinfamilienhaus.Zur gemeinsamen Nutzung stehen Küche, Bad, Wohnzimmer, Waschküche,Tanzraum, Beamer, Garten mit Veranda, Ruhe-Ecken, Sportgeräte, Tischtennistisch,Whirlpool zur Verfügung.Ein gedeckter Parkplatz od. Garagenplatz kann zusätzlich gemietet werden.Wir sind, langjährige, familiäre WG in 6 1/2 Zimmer Doppeleinfamilienhaus mit Garten, an schöner, ruhigen Lage."
"1703955453-179","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 80 m², CHF 2610.—","Staubergasse 9, 8124 Maur, ZH","CHF 2610.—","«Helle Gartenwohnung im Grünen»","3,5 Zimmer, 80 m², CHF 2610.—Staubergasse 9, 8124 Maur, ZH«Helle Gartenwohnung im Grünen»Die Highlights der Wohnung:Wohnen im steuergünstigen MaurPrivater WaschturmBackofen und SteamerGrosser Sitzplatz und GartenflächeHochwertiger StandardEin Garagenparkplatz kann für CHF 120.- pro Monat dazu gemietet werden.Katzenhaltung ist möglich, Hundehaltung ist leider nicht möglich.Wir freuen uns auf Ihre Kontaktaufnahme für eine Besichtigung."
"1703955453-180","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 95 m², CHF 4960.—","Spindelstrasse 12, 8041 Zürich, ZH","CHF 4960.—","«Sonnige Leimbach 3.5 Zim +Lag & Pr. W/K., 2 Min. zum Markt, über Blueg»","3,5 Zimmer, 95 m², CHF 4960.—Spindelstrasse 12, 8041 Zürich, ZH«Sonnige Leimbach 3.5 Zim +Lag & Pr. W/K., 2 Min. zum Markt, über Blueg»Virtuelle Tour"
"1703955453-181","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","5,5 Zimmer, 124 m², CHF 4590.—","Florastrasse 22, 8700 Küsnacht ZH, ZH","CHF 4590.—","«Im Herzen von Küsnacht vermieten wir in altehrwürdigem Haus neu renovierte Wohnung»","5,5 Zimmer, 124 m², CHF 4590.—Florastrasse 22, 8700 Küsnacht ZH, ZH«Im Herzen von Küsnacht vermieten wir in altehrwürdigem Haus neu renovierte Wohnung»Mit viel Liebe wurde diese Wohnung im Obergeschoss des renommierten Gebäudes Schweizerhof in Küsnacht umgebaut und mit hochwertigen Materialien ausgestattet. Die originale Baustruktur wurde erhalten und wertvolle Details vorsichtig hervorgehoben. Der Grundriss wurde optimiert und modernen Wohnansprüchen angepasst. Das Entrée verteilt schwellenfrei in die Wohn- und Schlafräume. Die Küche ist mit einer Kochinsel und einem grossen Essplatz versehen, der zum Wohnzimmer hinleitet. Die Lage dieses Hauses ist unübertroffen: sämtliche Infrastruktur ist"
"1703955453-182","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 85 m², CHF 4650.—","Brandschenkestrasse 177, 8002 Zürich, ZH","CHF 4650.—","«Fantastische Enge 3.5 Zimmer mit W/T, nah zum Markt über Blueground»","3,5 Zimmer, 85 m², CHF 4650.—Brandschenkestrasse 177, 8002 Zürich, ZH«Fantastische Enge 3.5 Zimmer mit W/T, nah zum Markt über Blueground»Virtuelle Tour"
"1703955453-183","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 70 m², CHF 2235.—","Dammstrasse 16, 8152 Glattbrugg, ZH","CHF 2235.—","«Nähe Flughafen & Stadt Zürich»","3,5 Zimmer, 70 m², CHF 2235.—Dammstrasse 16, 8152 Glattbrugg, ZH«Nähe Flughafen & Stadt Zürich»"
"1703955453-184","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","4,5 Zimmer, 87 m², CHF 1900.—","Schlossbergstr. 5a, 8820 Wädenswil, ZH","CHF 1900.—","«Befristete Wohnung an bester Lage in Wädenswil bis 30.09.2024»","4,5 Zimmer, 87 m², CHF 1900.—Schlossbergstr. 5a, 8820 Wädenswil, ZH«Befristete Wohnung an bester Lage in Wädenswil bis 30.09.2024»Aufgrund einer bevorstehenden Gesamtsanierung, vermieten wir diese Wohnung noch befristet bis 30. September 2024.Sie verfügt über eine geschlossene Küche mit gutem Komfort. Diese ist direkt mit dem Essbereich verbunden, von welchem Sie wiederum in den Wohnbereich inkl. Cheminée gelangen. Der Balkon mit Morgensonne, bietet Ihnen eine schöne Weitsicht. Zur Wohnung gehört ein Bad/WC mit Doppellavabo und Fenster.Haben wir Ihr Interesse geweckt? Dann zeigt Ihnen die jetzige Mieterschaft gerne die Wohnung."
"1703955453-185","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","4,5 Zimmer, 133 m², CHF 3703.—","Alpenstrasse 58, 8600 Dübendorf, ZH","CHF 3703.—","«Traumhafte Attikawohnung mit vier Terrassen!»","4,5 Zimmer, 133 m², CHF 3703.—Alpenstrasse 58, 8600 Dübendorf, ZH«Traumhafte Attikawohnung mit vier Terrassen!»DübendorfWir vermieten per 1. März 2024 eine grosszügige Attikawohnung mit vier Terrassen.Folgende Highlights zeichnen die Attika-Wohnung aus:Die Wohnung wurde im Jahr 2017 totalsaniert und mit den modernsten Technologien ausgestattetNettomiete inklusive High-speed-Internet, TV und Telefonie (Glattwerk)Farblich alles abgestimmt und optimales LichtkonzeptGrosser, heller Wohnbereich mit Cheminée und moderner SteinwandViele Fenster bringen ausreichend Licht in die Wohnung und gestalten diese durchgehend hell und freundlichDunkle und hochwertige Pa"
"1703955453-186","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","1 Zimmer, CHF 902.—","Tösstalstrasse 16, 8400 Winterthur, ZH","CHF 902.—","«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»","1 Zimmer, CHF 902.—Tösstalstrasse 16, 8400 Winterthur, ZH«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»Unsere möblierten Studios inmitten der Altstadt Wintertur bieten optimale Voraussetzungen für lang- als auch kurzfristige Aufenthalte (mind. 6 Monate) nahe Ihres Ausbildungs- und/oder Arbeitsortes. Folgendes Studio ist per 1. November 2023 verfügbar: Studio Nr. 1 - für CHF 902.-Wir bevorzugen ordnungsbewusste junge Menschen, Studenten, Praktikanten und Auszubildende, welche nicht rauchen sowie keine Haustiere besitzen. Folgender Service ist im Mietzins inbegriffen:WLAN Zugriffwöchentliche Reinigung der allg. Räume (Küche, Bad, Eingangsbereich)a"
"1703955453-187","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 141 m², CHF 12 240.—","Rämistrasse 3, 8001 Zürich, ZH","CHF 12 240.—","«Das «Denzler Haus» - Elegantes Wohnen über den Dächern von Zürich»","3,5 Zimmer, 141 m², CHF 12 240.—Rämistrasse 3, 8001 Zürich, ZH«Das «Denzler Haus» - Elegantes Wohnen über den Dächern von Zürich»An einer der prominentesten Lagen von Zürich entsteht im «Denzler Haus» an der Rämistrasse 3 ein einzigartiges Wohnjuwel welches seinen künftigen Bewohnern zu Beginn des Jahres 2025 in vielerlei Hinsicht ein einzigartig luxuriöses Ambiente bietet:- Sorgfältig ausgewählte, hochwertige Materialisierung- Stilvolles Innendesign - Grosszügiger Wohn- / Essbereich mit offener Designerküche- Marmoroberflächen und -cheminée- Weiss geöltes Eichenparkett- Massgefertigte Schreinerarbeiten - Wellness-Nasszelle inkl. Regendusche- Dachterrasse mit Blick über"
"1703955453-188","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 94 m², CHF 2544.—","Gerenstrasse 14, 8305 Dietlikon, ZH","CHF 2544.—","«Attraktives Wohnen, an zentraler und ruhiger Lage»","3,5 Zimmer, 94 m², CHF 2544.—Gerenstrasse 14, 8305 Dietlikon, ZH«Attraktives Wohnen, an zentraler und ruhiger Lage»Wir vermieten nach Vereinbarung diese schöne 3.5-Zimerwohnung im 3. OG. Die Liegenschaft befindet sich in einem ruhigen, bevorzugten Quartier im Grünen. Die öffentlichen Verkehrsmittel, der Bahnhof sowie die Einkaufsmöglichkeiten sind in wenigen Gehminuten bequem zu erreichen. Auf folgende Highlights dürfen Sie sich freuen: - Helles Wohnzimmer- Schönes Bad/WC mit hellen Plättli und modernen Armaturen- zusätzliches Badezimmer mit Dusche und WC- Moderne Küche mit hellem Plattenboden, Glaskeramikkochfeld, Geschirrspüler, Backofen etc.- Balkon- Ein"
"1703955453-189","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","4,5 Zimmer, CHF 4450.—","Badenerstrasse 853, 8048 Zürich, ZH","CHF 4450.—","«Attraktive und grosszügige 4.5-Maisonette-Wohnung»","4,5 Zimmer, CHF 4450.—Badenerstrasse 853, 8048 Zürich, ZH«Attraktive und grosszügige 4.5-Maisonette-Wohnung»Per 16. Januar 2024 vermieten wir diese grosszügige 4.5-Zimmer-Neubau-Maisonette-Wohnung.Die moderne Wohnung befindet sich in der frisch errichteten Wohnsiedlung ""Neovita"" in Zürich. Sie liegt in der Mitte der hinteren Überbauung. Die Wohnung geniesst eine hervorragende Lage und hat einen guten Zugang zu öffentlichen Verkehrsmitteln, Einkaufsmöglichkeiten und Autobahnanschlüssen. In wenigen Schritten erreichen Sie die Station Micafíl mit dem Tram 2, Bus 31 und Limmattalbahn.Diese 4.5-Zimmer-Maisonette-Wohnung im gehobenen Standard bietet Ihnen"
"1703955453-190","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","4,5 Zimmer, 98 m², CHF 2280.—","Carl Spittelerstr. 59, 8053 Zürich, ZH","CHF 2280.—","«**Zürich-Witikon** befristetes Wohnen bis 31.03.2025»","4,5 Zimmer, 98 m², CHF 2280.—Carl Spittelerstr. 59, 8053 Zürich, ZH«**Zürich-Witikon** befristetes Wohnen bis 31.03.2025»An der Carl Spittelerstrasse 59 vermieten wir ab 1.12.23 eine schöne, helle 4.5-Zimmerwohnung. Der grosszügige Grundriss , die ansprechende Lage sowiedie Parkettböden im Wohn- und Schlafbereich machen diese Wohnung attraktiv. Ein Einstellplatz kann dazugemietet werden.Die Wohnung ist befristet bis 31.03.2025, da das Gebäude saniert wird.Gerne dürfen Sie bei Interesse ohne Voranmeldung an der Besichtigung teilnehmen am: 16.11.23 um 17.00 Uhr - 17.30 UhrAnbieter kontaktierenKontaktieren"
"1703955453-191","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3 Zimmer, 80 m², CHF 1590.—","Hohrainlistrasse 2, 8302 Kloten, ZH","CHF 1590.—","«3-Zimmerwohnung in der Nähe des Flughafens Kloten»","3 Zimmer, 80 m², CHF 1590.—Hohrainlistrasse 2, 8302 Kloten, ZH«3-Zimmerwohnung in der Nähe des Flughafens Kloten»Diese stilvolle 3-Zimmer-Wohnung bietet Ihnen in der malerischen Gemeinde Kloten folgende Vorzüge:- Wohnzimmer mit hochwertigem Parkettboden- Schlafzimmer und Korridor mit pflegeleichten Parkett- und Laminatböden- Einbauschränke im Schlafzimmer für zusätzlichen Stauraum- Küche und Bad in einem klassischen Design- Sonniger Balkon für erholsame Stunden- Zusätzliches Kellerabteil für mehr StauraumÖffentliche Verkehrsmittel und Einkaufsmöglichkeiten befinden sich in unmittelbarer Nähe. Kloten, bekannt für seine malerische Umgebung und seine freundlAnbieter kontaktierenKontaktieren"
"1703955453-192","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 101 m², CHF 2360.—","Mülibachstr. 56/Haus G, 8107 Buchs ZH, ZH","CHF 2360.—","«Wohnung an ruhiger Lage»","3,5 Zimmer, 101 m², CHF 2360.—Mülibachstr. 56/Haus G, 8107 Buchs ZH, ZH«Wohnung an ruhiger Lage»Wir vermieten per 01.02.2024 diese grosszügige und gemütliche 3.5-Zimmerwohnung an kinderfreundlichen Lage. Die Wohnung befindet sich im Erdgeschoss.Die Wohnung bietet folgende Vorzüge:- Schlafzimmer mit Laminatboden- Wohnzimmer, Küche und Badezimmer mit Plattenboden- Grosszügige und helle Zimmer- Küche mit Glaskeramikherd, Geschirrspüler, Backofen auf Sichthöhe und viel Stauraum- Badezimmer mit WC, Waschbecken, Spiegelschrank und Waschturm (Waschmaschine und Trockner)- Sitzplatz für gemütliche Sonnenstunden - Separates Kellerabteil im UntergesAnbieter kontaktierenKontaktieren"
"1703955456-193","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=34","3,5 Zimmer, 70 m², CHF 3580.—","Wuhrstrasse 34, 8003 Zürich, ZH","CHF 3580.—","«Charming 3.5 room apartment with weekly cleaning service for rent»","3,5 Zimmer, 70 m², CHF 3580.—Wuhrstrasse 34, 8003 Zürich, ZH«Charming 3.5 room apartment with weekly cleaning service for rent»We rent a spacious and tastefully furnished 2-bedroom apartment with balcony faced to a nice garden with weekly cleaning service in the popular district 3 in a quiet side street in Zürich - Wiedikon.The cauzy flat is centrally located in district 3. You find a garden in the backyard of the building.The apartment features a fully equipped kitchen with dishwasher, gas oven, microwave, Nespresso coffee machine and all you need in the kitchen.Both bedrooms provides a comfortable double bed and 2 single beds. Each bedroom provides a large wardrobe.T"
"1703955456-194","https://www.immoscout24.ch/de/wohnung/mieten/kanton-zuerich?pn=34","1,5 Zimmer, 30 m², CHF 2690.—","Rotachstrasse 20, 8003 Zürich, ZH","CHF 2690.—","«Modern furnished and spacious studio apartment with weekly cleaning service for rent»","1,5 Zimmer, 30 m², CHF 2690.—Rotachstrasse 20, 8003 Zürich, ZH«Modern furnished and spacious studio apartment with weekly cleaning service for rent»We rent a spacious and modern furnished studio apartment with (or without) balcony and weekly cleaning service in the trendy district 3 in Zürich-Wiedikon.The bright and spacious studio flat has a fully equipped kitchen with dishwasher, oven, microwave, Nespresso coffee machine and everything you need in the kitchen.The bathroom with shower in bathtub complements the quality of this apartment.The living room with spacious balcony provides a comfortable sofa bed, an armchair and a dining table. The studio is equipped with a flat-screen TV with i"
